"Austen_Emma" "Austen_Pride" "Austen_Sense" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill"
"turned" 0.0180745043534625 0.0353240778772694 0.0225752508361204 0.0681669580379045 0.0530887272841503 0.061571023137236
"present" 0.0554700306020056 0.0558613324570771 0.0702341137123746 0.032460456208526 0.0449212307788964 0.0418490547885901
"often" 0.0567165481436238 0.0731126263041157 0.0434782608695652 0.0389525474502312 0.0439788273359825 0.0389629130790322
"round" 0.024307092061553 0.0139653331142693 0.0225752508361204 0.09645392701962 0.0386385411594704 0.0586848814276781
"place" 0.0560932893728147 0.060790273556231 0.0668896321070234 0.0468358011008732 0.0332982549829582 0.0394439366972918
"found" 0.0573398069144328 0.0542183520906925 0.0593645484949833 0.032460456208526 0.0474343066266669 0.0384818894607725
"took" 0.0292931622280255 0.0435389797091925 0.0434782608695652 0.056573937963431 0.0474343066266669 0.0500264562990043
"words" 0.0305396797696436 0.0246447054957693 0.0234113712374582 0.0769776532945044 0.0483767100695808 0.0471403145894463
"best" 0.0517304779771513 0.0336810975108847 0.0217391304347826 0.0505455675247047 0.0515180548792938 0.0447351964981481
"whom" 0.0454978902690608 0.0690051753881541 0.0576923076923077 0.0375613850412943 0.0452353652598678 0.0312665351868777
"hear" 0.0623258770809052 0.0583258030066541 0.0585284280936455 0.0389525474502312 0.0398950790833556 0.0303044879503584
"part" 0.0442513727274427 0.0492894109915386 0.040133779264214 0.0394162682532101 0.0505756514363799 0.0428111020251094
"kind" 0.047990925352297 0.050110901174731 0.0794314381270903 0.0208674361340524 0.053716996246093 0.0298234643320987
"find" 0.0467444078106789 0.047646430625154 0.0459866220735786 0.0496181259187468 0.0417798859691834 0.0360767713694742
"far" 0.0436281139566337 0.047646430625154 0.0568561872909699 0.0426623138740627 0.0370678687546138 0.0456972437346674
"fred" 0 0 0 0 0.157067240485652 0
"there^s" 0 0.00164298036638462 0.00250836120401338 0.11824880475963 0.0245024895157617 0.0774448025398047
"marianne" 0 0 0.411371237458194 0 0 0
"everything" 0 0.0361455680604617 0.0133779264214047 0.0343153394204417 0.0653399720420312 0.0707104718841695
"both" 0.0536002542895785 0.0583258030066541 0.0777591973244147 0.0296781313906523 0.0342406584258721 0.0312665351868777
"bulstrode" 0 0 0 0 0.153297626713996 0
"almost" 0.0554700306020056 0.0484679208083463 0.0710702341137124 0.0370976642383154 0.0282721032874173 0.0389629130790322
"few" 0.0660654297057595 0.0583258030066541 0.0660535117056856 0.0259683649668208 0.032041717059073 0.033671653278176
"lucy" 0 0 0.133779264214047 0 0.00188480688582782 0.152003463370051
"evening" 0.05920958322686 0.0591472931898464 0.0418060200668896 0.0435897554800206 0.0317275825781017 0.0331906296599163
"husband" 0.0193210218950806 0.0345025876940771 0.0309364548494983 0.0361702226323575 0.0722509306233999 0.029342440713839
"rosamond" 0 0 0 0 0.150470416385255 0
"friend" 0.103460955954303 0.0854349790520003 0.044314381270903 0.0296781313906523 0.0179056654153643 0.0163548030208283
"happy" 0.0772840875803225 0.0681836852049618 0.0836120401337793 0.0204037153310735 0.0251307584777043 0.0226081100582039
"nor" 0.0398885613317793 0.0599687833730387 0.0735785953177258 0.0598199835842836 0.0182197998963356 0.0312665351868777
"business" 0.0342792323944979 0.036967058243654 0.0384615384615385 0.0333878978144839 0.0398950790833556 0.0625330703737554
"i^ve" 0 0 0.000836120401337793 0.100627414246431 0.0213611447060487 0.0875462985232575
"set" 0.0392653025609703 0.0246447054957693 0.0267558528428094 0.0658483540230098 0.0380102721975278 0.0375198422242532
"hardly" 0.0442513727274427 0.0377885484268463 0.0543478260869565 0.0310692937995891 0.0414657514882121 0.0404059839338112
"each" 0.0292931622280255 0.0525753717243079 0.048494983277592 0.0329241770115049 0.0405233480452982 0.0452162201164077
"mean" 0.0367722674777341 0.0279306662285386 0.0342809364548495 0.0301418521936313 0.0574866100177486 0.0389629130790322
"help" 0.024307092061553 0.0336810975108847 0.0158862876254181 0.0570376587664099 0.0433505583740399 0.0485833854442253
"began" 0.0398885613317793 0.0484679208083463 0.0351170568561873 0.0496181259187468 0.0298427756922739 0.0447351964981481
"does" 0.0810236402051768 0.0698266655713464 0.0468227424749164 0.0264320857697997 0.0238742205538191 0.0269373226225408
"given" 0.047990925352297 0.0451819600755771 0.0451505016722408 0.0370976642383154 0.0420940204501547 0.0283803934773197
"cannot" 0.0885027454548854 0.0920069005175388 0.0744147157190636 0.00834697445362096 0.0276438343254747 0.0033671653278176
"dinah" 0 0 0 0.207746919734566 0 0
"together" 0.0504839604355332 0.0525753717243079 0.0610367892976589 0.0296781313906523 0.0219894136679913 0.046178267352927
"coming" 0.0554700306020056 0.050110901174731 0.0309364548494983 0.0375613850412943 0.0339265239449008 0.0341526768964356
"harriet" 0.258652389885757 0.000821490183192311 0 0 0.00879576546719651 0
"gave" 0.0336559736236888 0.0443604698923848 0.0593645484949833 0.0306055729966102 0.035183061868786 0.0408870075520708
"wife" 0.0411350788733974 0.0361455680604617 0.0367892976588629 0.031996735405547 0.0430364238930686 0.0375198422242532
"next" 0.0392653025609703 0.0583258030066541 0.0434782608695652 0.0394162682532101 0.027957968806446 0.0351147241329549
"whose" 0.024307092061553 0.0484679208083463 0.040133779264214 0.0231860401489471 0.0562300720938634 0.0278993698590601
"leave" 0.0349024911653069 0.050110901174731 0.048494983277592 0.0426623138740627 0.0326699860210156 0.029342440713839
"aunt" 0.0324094560820707 0.0640762342890003 0.000836120401337793 0.0556464963574731 0.0109947068339956 0.0697484246476502
"end" 0.0299164209988345 0.023823215312577 0.0459866220735786 0.0435897554800206 0.0339265239449008 0.046178267352927
"subject" 0.0604561007684781 0.0690051753881541 0.0568561872909699 0.0106655784685157 0.0380102721975278 0.0177978738756073
"possible" 0.0523537367479604 0.0460034502587694 0.0409698996655518 0.0301418521936313 0.0414657514882121 0.0206840155851652
"voice" 0.0292931622280255 0.0180727840302308 0.0426421404682274 0.0468358011008732 0.0323558515400443 0.0505074799172639
"feelings" 0.0635723946225233 0.0706481557545387 0.0610367892976589 0.0315330146025681 0.0153925895675939 0.0240511809129828
"half" 0.0629491358517143 0.0377885484268463 0.0468227424749164 0.0259683649668208 0.0295286412113026 0.0355957477512146
"three" 0.0411350788733974 0.047646430625154 0.0518394648829431 0.0384888266472522 0.0263872964015895 0.0355957477512146
"word" 0.0585863244560509 0.0394315287932309 0.040133779264214 0.040343709859168 0.0273296998445034 0.0283803934773197
"certainly" 0.0629491358517143 0.0591472931898464 0.0510033444816054 0.00881069525659991 0.0402092135643269 0.0197219683486459
"deal" 0.0573398069144328 0.0279306662285386 0.0275919732441472 0.0426623138740627 0.0345547929068434 0.029342440713839
"brought" 0.0336559736236888 0.0303951367781155 0.048494983277592 0.0468358011008732 0.0301569101732452 0.0360767713694742
"fine" 0.0261768683739802 0.0254661956789616 0.0209030100334448 0.0510092883276837 0.0430364238930686 0.0365577949877339
"hands" 0.0143349517286082 0.00575043128234618 0.0142140468227425 0.056573937963431 0.0471201721456956 0.0485833854442253
"least" 0.0529769955187694 0.0533968619075002 0.0585284280936455 0.0139116240893683 0.0354971963497573 0.0274183462408004
"years" 0.035525749936116 0.0287521564117309 0.0409698996655518 0.0375613850412943 0.0339265239449008 0.0432921256433691
"mary" 0 0.0312166269613078 0.00167224080267559 0.0111292992714946 0.111517740744813 0
"pleasure" 0.071674758643041 0.0755770968536926 0.0551839464882943 0.0139116240893683 0.0197904723011921 0.0245322045312425
"opinion" 0.0442513727274427 0.0558613324570771 0.0526755852842809 0.015766507301284 0.0408374825262695 0.0235701572947232
"pretty" 0.0411350788733974 0.0197157643966155 0.0301003344481605 0.0621385875991783 0.024816623996733 0.0355957477512146
"poyser" 0 0 0 0.191052970827324 0 0
"brother" 0.0292931622280255 0.050110901174731 0.0602006688963211 0.0227223193459682 0.0276438343254747 0.0452162201164077
"making" 0.0311629385404526 0.0287521564117309 0.0192307692307692 0.0431260346770416 0.0439788273359825 0.0327096060416566
"taken" 0.036149008706925 0.0254661956789616 0.024247491638796 0.0333878978144839 0.0490049790315234 0.029342440713839
"talk" 0.0373955262485431 0.0262876858621539 0.0334448160535117 0.0389525474502312 0.0298427756922739 0.0437731492616287
"small" 0.0193210218950806 0.0188942742134231 0.024247491638796 0.0435897554800206 0.039266810121413 0.0471403145894463
"uncle" 0.011841916645372 0.0484679208083463 0.0100334448160535 0.0227223193459682 0.0405233480452982 0.0625330703737554
"philip" 0.000623258770809052 0 0 0 0 0.190004329212564
"among" 0.0317861973112617 0.0205372545798078 0.0175585284280936 0.0510092883276837 0.0367537342736425 0.0341526768964356
"sat" 0.0230605745199349 0.0312166269613078 0.0309364548494983 0.040343709859168 0.0295286412113026 0.0485833854442253
"wanted" 0.047367666581488 0.0197157643966155 0.0250836120401338 0.0370976642383154 0.0339265239449008 0.0365577949877339
"door" 0.0274233859155983 0.0262876858621539 0.0309364548494983 0.0584288211753467 0.0232459515918765 0.0360767713694742
"weston" 0.241824403073912 0 0 0 0 0
"suppose" 0.0504839604355332 0.0394315287932309 0.0459866220735786 0.0153027864983051 0.0402092135643269 0.0197219683486459
"care" 0.0317861973112617 0.0287521564117309 0.0275919732441472 0.0412711514651259 0.0292145067303313 0.0404059839338112
"whole" 0.0454978902690608 0.0648977244721926 0.0551839464882943 0.0190125529221366 0.024816623996733 0.0226081100582039
"course" 0.0380187850193522 0.0377885484268463 0.0250836120401338 0.0194762737251156 0.0490049790315234 0.0230891336764635
"tone" 0.0149582104994173 0.013143842931077 0.0100334448160535 0.032460456208526 0.0474343066266669 0.0524315743903026
"whether" 0.0398885613317793 0.0443604698923848 0.0367892976588629 0.0217948777400103 0.0376961377165565 0.0254942517677618
"reason" 0.0255536096031711 0.0418959993428079 0.044314381270903 0.0315330146025681 0.0389526756404417 0.0211650392034249
"others" 0.0373955262485431 0.0435389797091925 0.0501672240802676 0.0190125529221366 0.0376961377165565 0.0216460628216845
"strong" 0.0274233859155983 0.0156083134806539 0.0234113712374582 0.0421985930710838 0.0339265239449008 0.0423300784068498
"thee" 0 0 0 0.169258093087314 0.000942403442913911 0.00481023618259657
"friends" 0.0511072192063423 0.0451819600755771 0.0518394648829431 0.0236497609519261 0.0238742205538191 0.0240511809129828
"light" 0.00810236402051768 0.0147868232974616 0.00836120401337793 0.0575013795693889 0.0417798859691834 0.0365577949877339
"darcy" 0 0.306415838330732 0 0 0 0
"manner" 0.0467444078106789 0.0821490183192311 0.0468227424749164 0.0111292992714946 0.0210470102250774 0.0240511809129828
"chapter" 0.0349024911653069 0.050110901174731 0.0418060200668896 0.0264320857697997 0.0276438343254747 0.0283803934773197
"known" 0.036149008706925 0.0468249404419617 0.0493311036789298 0.0287506897846944 0.0292145067303313 0.0202029919669056
"arthur" 0.000623258770809052 0 0 0.166939489072419 0.00282721032874173 0
"ought" 0.05920958322686 0.036967058243654 0.0301003344481605 0.0102018576655367 0.0358113308307286 0.0278993698590601
"can^t" 0.000623258770809052 0.00164298036638462 0.00752508361204013 0.0598199835842836 0.0307851791351878 0.0620520467554957
"bit" 0.00311629385404526 0.00246447054957693 0.00167224080267559 0.080687419718336 0.0194763378202208 0.0577228341911588
"children" 0.0373955262485431 0.0205372545798078 0.0275919732441472 0.0375613850412943 0.0201046067821634 0.0466592909711867
"i^ll" 0 0 0.00167224080267559 0.0894981149749359 0.0147643206056513 0.0562797633363798
"knightley" 0.221880122408023 0 0 0 0 0
"thinking" 0.0373955262485431 0.0172512938470385 0.0150501672240803 0.0352427810263996 0.0345547929068434 0.033671653278176
"em" 0 0 0.000836120401337793 0.0825423029302517 0.00910989994816781 0.0702294482659098
"usual" 0.0317861973112617 0.0279306662285386 0.0250836120401338 0.0343153394204417 0.0370678687546138 0.0226081100582039
"called" 0.0274233859155983 0.0336810975108847 0.0359531772575251 0.0259683649668208 0.039266810121413 0.0211650392034249
"seeing" 0.0317861973112617 0.0492894109915386 0.0342809364548495 0.024577202557884 0.0332982549829582 0.0197219683486459
"married" 0.0286699034572164 0.050110901174731 0.0451505016722408 0.0199399945280945 0.0326699860210156 0.0202029919669056
"immediately" 0.0436281139566337 0.0492894109915386 0.0602006688963211 0.00881069525659991 0.0298427756922739 0.0158737794025687
"large" 0.0211907982075078 0.0188942742134231 0.0217391304347826 0.0329241770115049 0.0345547929068434 0.0408870075520708
"ready" 0.0405118201025884 0.0164298036638462 0.0292642140468227 0.0417348722681048 0.0307851791351878 0.0197219683486459
"brooke" 0 0 0 0 0.109318799378014 0
"added" 0.0230605745199349 0.0583258030066541 0.0342809364548495 0.0115930200744736 0.0282721032874173 0.0394439366972918
"keep" 0.0205675394366987 0.0213587447630001 0.0259197324414716 0.032460456208526 0.0345547929068434 0.0365577949877339
"days" 0.0311629385404526 0.0246447054957693 0.0359531772575251 0.0352427810263996 0.0245024895157617 0.032228582423397
"marriage" 0.0218140569783168 0.0542183520906925 0.0367892976588629 0.0106655784685157 0.0490049790315234 0.00962047236519313
"turn" 0.0174512455826535 0.0221802349461924 0.0133779264214047 0.0426623138740627 0.0373820032355852 0.0298234643320987
"rest" 0.0311629385404526 0.0328596073276924 0.0451505016722408 0.0352427810263996 0.0197904723011921 0.0278993698590601
"saying" 0.0317861973112617 0.0287521564117309 0.0326086956521739 0.0273595273757576 0.0358113308307286 0.0197219683486459
"use" 0.023683833290744 0.0115008625646924 0.0209030100334448 0.0296781313906523 0.0420940204501547 0.030785511568618
"happiness" 0.047367666581488 0.0591472931898464 0.0551839464882943 0.0148390656953262 0.01445018612468 0.0221270864399442
"ask" 0.0268001271447892 0.0262876858621539 0.0292642140468227 0.0273595273757576 0.0273296998445034 0.0384818894607725
"hard" 0.00747910524970863 0.00903639201511542 0.00668896321070234 0.0626023084021572 0.0254448929586756 0.0413680311703305
"answer" 0.0405118201025884 0.0533968619075002 0.0275919732441472 0.0199399945280945 0.0257590274396469 0.0202029919669056
"likely" 0.0286699034572164 0.0312166269613078 0.0234113712374582 0.024577202557884 0.0301569101732452 0.0327096060416566
"town" 0.0143349517286082 0.0525753717243079 0.0719063545150502 0.0106655784685157 0.0317275825781017 0.0149117321660494
"used" 0.0311629385404526 0.0164298036638462 0.0167224080267559 0.0264320857697997 0.0339265239449008 0.0351147241329549
"glegg" 0 0 0 0 0 0.157294723170908
"walked" 0.0324094560820707 0.0361455680604617 0.024247491638796 0.0370976642383154 0.0185339343773069 0.0303044879503584
"he^s" 0 0 0 0.0746590492796097 0.01445018612468 0.0572418105728991
"longer" 0.0367722674777341 0.0361455680604617 0.044314381270903 0.0278232481787365 0.0172773964534217 0.0264562990042811
"bear" 0.0324094560820707 0.0205372545798078 0.0192307692307692 0.0333878978144839 0.0235600860728478 0.0365577949877339
"able" 0.0442513727274427 0.0443604698923848 0.0384615384615385 0.0194762737251156 0.0235600860728478 0.0158737794025687
"elton" 0.199442806658897 0 0 0 0 0
"girl" 0.0286699034572164 0.0312166269613078 0.0301003344481605 0.0194762737251156 0.0251307584777043 0.0375198422242532
"near" 0.0286699034572164 0.0312166269613078 0.0267558528428094 0.0408074306621469 0.0188480688582782 0.0269373226225408
"within" 0.0205675394366987 0.0279306662285386 0.0493311036789298 0.0199399945280945 0.0358113308307286 0.0177978738756073
"person" 0.0392653025609703 0.0402530189764232 0.0568561872909699 0.0129841824834104 0.0188480688582782 0.0245322045312425
"nature" 0.0230605745199349 0.0188942742134231 0.0217391304347826 0.032460456208526 0.0310993136161591 0.0303044879503584
