ID;OWNER_AGE;OWNER_SEX;NEIGHBORHOOD;BREED;BIRTHYEAR;SEX;COLOR
81650;71-80;m;10;Deutsche Dogge;2013;m;schwarz/weiss
81671;51-60;w;10;Mischling klein;2003;w;weiss/braun
81671;51-60;w;10;Mischling klein;2003;w;braun
81674;81-90;w;10;Pekingese;2004;m;schwarz/braun
81677;51-60;w;10;Mischling klein;2010;w;schwarz
81680;71-80;w;10;Mischling klein;2010;m;braun
81681;41-50;w;10;Sennenhund;2008;w;tricolor
81683;71-80;w;10;Chinese Crested Powderpuff;2011;m;schwarz/weiss
81689;51-60;w;10;Portugiesischer Wasserhund;2007;w;schwarz
81692;71-80;m;8;Yorkshire Terrier;2013;m;schwarz/beige
81696;41-50;m;4;Deutscher Pinscher;2010;m;schwarz/rot
81702;51-60;w;11;Collie;2011;w;tricolor
81702;51-60;w;11;Collie;2011;w;tricolor
81715;71-80;w;12;Altdeutscher Schäfer;2016;w;schwarz
81717;71-80;m;12;Pekingese;2010;w;weiss/braun
81717;71-80;m;12;Pekingese;2008;w;braun/schwarz
81721;81-90;m;6;Bolonka Zwetna;2014;m;schwarz/braun
81722;61-70;w;6;Beagle;2006;m;tricolor
81726;61-70;w;11;Jack Russel Terrier;2008;w;weiss/braun
81726;61-70;w;11;Mischling klein;2007;m;gestromt
81726;61-70;w;11;Mischling klein;2009;w;braun
81726;61-70;w;11;Mischling klein;2007;w;hellbraun/weiss
81726;61-70;w;11;Dachshund;2012;m;schwarz/braun
81726;61-70;w;11;Terrier;2010;w;braun
81731;61-70;m;12;Mischling klein;2007;w;schwarz/weiss
81733;61-70;m;11;Jack Russel Terrier;2005;m;tricolor
81738;81-90;w;11;Whippet;2012;w;rot/braun
81742;71-80;w;12;Chihuahua;2015;w;weiss/schwarz
81760;51-60;w;12;Shih Tzu;2007;w;braun
81764;81-90;w;12;Coton de Tulear;2004;m;weiss
81768;71-80;m;11;Rauhaar Dackel;2008;m;rot
81772;61-70;m;11;Labrador Retriever;2014;w;schwarz
81775;71-80;w;11;Zwergpudel;2002;m;apricot
81780;51-60;m;12;Münsterländer;2003;m;weiss/braun
81781;61-70;w;12;Mischling klein;2001;w;weiss
81782;51-60;w;11;Mittelpudel;2006;w;schwarz/weiss
81789;41-50;m;11;Mischling klein;2013;m;schwarz/weiss
81810;61-70;m;11;Kleiner Münsterländer;2013;w;weiss/braun
81811;61-70;m;11;Terrier;2003;w;braun
81812;71-80;w;11;Galgo Español;2007;w;beige
81831;71-80;w;11;Mischling klein;2003;w;braun/weiss
81844;71-80;w;11;Mischling klein;2009;w;braun
81849;51-60;w;11;Azawakh;2008;w;rot
81849;51-60;w;11;Chihuahua;2010;m;wildfarbig
81849;51-60;w;11;Chinese Crested;2014;w;weiss/orange
81856;31-40;m;11;Labrador Retriever;2001;m;beige/weiss
81870;61-70;w;7;Mischling klein;2002;w;schwarz/weiss
81872;61-70;w;10;Miniature Australien Shepard;2010;m;tricolor
81877;71-80;w;7;Mischling klein;2007;w;weiss/schwarz
81878;71-80;w;7;Zwergrauhaardackel;2005;w;schwarz/braun
81883;71-80;m;7;Beagle;2009;w;tricolor
81885;71-80;w;7;Labrador Retriever;2010;m;schwarz
81885;71-80;w;7;Labrador Retriever;2015;m;gelb
81889;61-70;w;2;West Highland White Terrier;2009;m;weiss
81892;51-60;m;11;American Bulldog;2012;m;gestromt
81914;61-70;m;4;Deutscher Schäfer;2013;m;grau
81916;51-60;w;9;Labrador Retriever;2003;m;gelb
81918;71-80;w;10;Zwergpudel;2008;m;apricot
81973;51-60;w;12;Jack Russel Terrier;2016;m;tricolor
81986;51-60;m;11;Labrador Retriever;2014;m;hellbraun
81989;81-90;m;7;Golden Retriever;2003;m;golden
81998;71-80;w;10;Bolonka Zwetna;2013;w;braun/schwarz/weiss
82001;71-80;m;2;Rauhaar Dackel;2010;m;saufarben
82001;71-80;m;2;Rauhaar Dackel;2009;w;saufarben
82002;41-50;w;3;Malteser;2013;m;weiss
82010;71-80;w;7;English Springer Spaniel;2006;m;weiss/braun
82011;71-80;m;7;Bergamasker;2004;w;grau meliert
82032;61-70;w;10;Labradoodle;2013;w;weiss/braun
82033;61-70;w;10;Pudel;2008;m;schwarz
82033;61-70;w;10;Pudel;2008;w;schwarz
82053;61-70;w;11;Rauhaar Dackel;2005;m;schwarz/braun
82063;71-80;w;11;Mops;2002;m;beige
82063;71-80;w;11;Mops;2008;m;beige
82063;71-80;w;11;Mops;2009;w;beige
82063;71-80;w;11;Mops;2005;w;beige
82064;61-70;m;3;Labrador Retriever;2011;m;schwarz
82068;71-80;w;9;Pudel;2010;w;schwarz/weiss
82080;61-70;m;10;Dachshund;2009;w;saufarben
82081;61-70;m;2;Podenco;2010;w;schwarz/weiss
82081;61-70;m;2;Galgo Español;2014;m;weiss/schwarz
82091;41-50;m;7;Irish Terrier;2005;w;rot
82099;71-80;w;3;Tervueren;2006;w;grau/schwarz
82110;61-70;w;9;Riesenschnauzer;2007;m;pfeffer/salz
82112;71-80;m;9;Cocker Spaniel;2016;w;rot
82127;61-70;m;7;Jack Russel Terrier;2001;m;tricolor
82128;31-40;m;9;Chihuahua;2010;m;zimt
82131;51-60;w;9;Yorkshire Terrier;2000;w;schwarz
82135;61-70;m;9;Zwergpudel;2003;m;schwarz
82136;61-70;m;8;Collie;2006;w;sable
82142;91-100;w;3;Pudel;2010;m;apricot
82147;61-70;w;2;Jack Russel Terrier;2013;w;tricolor
82151;71-80;w;9;Collie;2010;w;tricolor
82162;51-60;m;9;Flat Coated Retriever;2009;m;schwarz
82167;61-70;w;9;Pudel;2011;w;apricot
82180;61-70;w;7;Rauhaar Dackel;2006;w;rot/braun
82190;61-70;w;10;Mischling klein;2005;m;weiss/braun
82190;61-70;w;10;Mischling klein;2009;m;beige
82192;71-80;w;11;Phalène;2001;m;braun/weiss
82193;71-80;w;7;Mischling klein;2005;w;beige
82195;71-80;w;7;Biewer Yorkshire Terrier;2016;m;schwarz/weiss
82196;51-60;w;7;Mischling gross;2015;m;hellbraun
82217;61-70;m;2;Bearded Collie;2007;m;schwarz/weiss
82240;71-80;w;10;Dachshund;2007;m;saufarben
82240;71-80;w;10;Rauhaar Dackel;2001;m;saufarben
82261;51-60;w;10;Chow Chow;2007;m;rot
82262;81-90;m;10;Chow Chow;2007;w;schwarz
82271;51-60;w;10;Border Collie;2010;w;schwarz/weiss
82275;51-60;w;7;Appenzeller Sennenhund;2013;w;tricolor
82281;81-90;w;5;Pudel;2015;w;harlekin
82284;81-90;w;2;Zwergpudel;2004;m;braun/weiss
82287;51-60;w;6;Tibet Terrier;2000;m;schwarz
82293;71-80;w;2;Mischling klein;1998;w;schwarz
82300;71-80;w;10;Pekingese;2008;w;braun/weiss/schwarz
82301;71-80;m;7;Irish Soft Coated Wheaten Terrier;2012;m;weizen
82306;51-60;m;3;Yorkshire Terrier;2003;m;blue/steel
82312;51-60;w;10;Labrador Retriever;2006;w;gelb
82313;71-80;w;10;Parson Jack Russell Terrier;2010;w;tricolor
82323;61-70;w;9;Jack Russel Terrier;2002;m;braun/weiss
82329;61-70;w;11;Dackel;2009;m;braun
82334;61-70;m;11;Entlebucher Sennenhund;2010;m;tricolor
82338;51-60;w;11;Islandhund;2014;m;grau/beige
82341;81-90;w;11;Yorkshire Terrier;2008;m;blue/tan
82360;51-60;m;11;Rehpinscher;2002;w;braun
82369;61-70;m;2;Mischling klein;2004;w;schwarz/braun
82370;41-50;w;2;Border Collie;2014;w;schwarz/braun/weiss
82380;61-70;w;7;Berner Sennenhund;2015;m;tricolor
82387;61-70;m;11;Havaneser;2009;m;weiss
82396;61-70;m;11;Fila Brasileiro;2015;m;gestromt
82398;51-60;w;11;Bergamasker;2005;w;braun
82402;71-80;w;11;Mischling klein;2003;w;schwarz
82403;51-60;w;11;Mischling klein;2003;m;schwarz
82414;51-60;w;11;Jack Russel Terrier;2014;m;tricolor
82414;51-60;w;11;Border Collie;2006;w;schwarz/weiss
82419;51-60;w;7;Cairn Terrier;2006;w;braun/schwarz
82435;71-80;w;7;Jack Russel Terrier;2004;w;weiss/beige
82439;81-90;m;7;Mischling gross;2004;m;braun
82444;61-70;w;3;Schäfer;2010;m;rotbraun/weiss
82450;71-80;w;7;Mischling klein;2005;w;braun/weiss
82450;71-80;w;7;Mischling klein;2008;w;braun
82452;61-70;w;10;Dachshund;2009;w;schwarz/grau
82452;61-70;w;10;Dachshund;2009;m;rot
82452;61-70;w;10;Dachshund;2008;m;braun
82452;61-70;w;10;Dachshund;2006;w;schwarz/rot
82452;61-70;w;10;Dachshund;2006;w;rot/braun
82452;61-70;w;10;Dachshund;2005;w;rot
82452;61-70;w;10;Dachshund;2005;w;schwarz/rot
82452;61-70;w;10;Dachshund;1999;w;schwarz/rot
82452;61-70;w;10;Dachshund;1999;w;schwarz/rot
82452;61-70;w;10;Dachshund;1999;w;schwarz/rot
82452;61-70;w;10;Dachshund;1998;w;schwarz/rot
82452;61-70;w;10;Dachshund;1998;w;rot
82452;61-70;w;10;Dachshund;2010;w;schwarz/rot
82465;61-70;m;3;Bulldog;2003;w;gestromt
82468;71-80;w;1;Mischling gross;2010;w;schwarz
82473;51-60;w;1;Papillon;2010;w;tricolor
82473;51-60;w;1;Papillon;2011;m;tricolor
82474;71-80;w;3;Kromfohrländer;2004;w;weiss/braun
82478;61-70;m;9;Schäfer;2005;m;weiss
82486;61-70;m;6;Bergamasker;2016;w;tricolor
82498;61-70;w;7;Border Collie;2006;w;grau/weiss/schwarz
82500;61-70;m;7;Boxer;2007;w;schwarz/braun
82506;51-60;w;4;Yorkshire Terrier;2005;m;tricolor
82506;51-60;w;4;Pekingese;2015;m;tricolor
82506;51-60;w;4;Havaneser;2008;w;braun/weiss
82508;61-70;w;8;Beagle;2011;m;tricolor
82509;51-60;w;7;Rottweiler;2009;w;schwarz/braun
82509;51-60;w;7;Boxer;2012;m;schwarz/weiss
82510;61-70;w;9;West Highland White Terrier;2009;m;weiss
82512;61-70;w;6;Bichon frisé;2014;m;weiss
82518;61-70;m;9;Setter;2007;m;weiss/braun
82527;71-80;w;2;Rauhaar Dackel;2015;w;schwarz/rot
82527;71-80;w;2;Rauhaar Dackel;2011;w;saufarben
82538;61-70;w;7;Dachshund;2004;m;braun
82543;81-90;m;9;Beagle;2010;w;tricolor
82545;71-80;w;7;Zwergschnauzer;2008;w;schwarz/weiss
82551;71-80;w;7;Mischling gross;2010;w;grau meliert
82558;51-60;w;7;Labrador Retriever;2012;m;beige
82561;61-70;w;7;Yorkshire Terrier;2009;w;blue/tan
82567;61-70;w;7;Papillon;2004;m;weiss/braun
82572;71-80;w;7;Rauhaar Dackel;2002;m;saufarben
82574;81-90;w;10;Griffon;2007;w;goldbraun
82579;61-70;w;7;Cocker Spaniel;2007;w;braun
82580;71-80;w;7;Lagotto Romagnolo;2008;m;beige
82581;61-70;w;7;Tibet Terrier;2009;w;beige/schwarz
82588;71-80;w;6;Appenzeller Sennenhund;2009;w;tricolor
82590;61-70;w;7;Golden Retriever;2005;w;rot/braun
82591;81-90;m;7;Dachshund;2014;m;schwarz/rot
82606;71-80;w;7;Bergamasker;2008;m;grau/schwarz
82618;81-90;m;7;Golden Retriever;2010;m;goldbraun
82620;61-70;w;7;Yorkshire Terrier;2010;w;schwarz/braun
82622;51-60;w;2;Mischling klein;2008;w;weiss/braun
82623;81-90;w;8;Cocker Spaniel;2006;w;schwarz
82626;61-70;w;7;Border Terrier;2013;m;red grizzle
82631;51-60;w;9;Jack Russel Terrier;2008;m;weiss/schwarz
82636;81-90;w;10;Mischling klein;2010;m;schwarz/weiss
82640;61-70;w;9;Dackel;2010;m;schwarz
82646;61-70;m;11;Toypudel;2005;w;apricot
82649;91-100;w;8;Bearded Collie;2003;w;beige
82653;71-80;m;5;Jack Russel Terrier;2006;m;braun/weiss
82653;71-80;m;5;Border Collie;2016;m;tricolor
82655;61-70;w;7;Mischling klein;2011;m;schwarz/braun
82655;61-70;w;7;Mischling klein;2007;w;grau
82655;61-70;w;7;Malteser;2010;w;weiss/grau
82660;71-80;w;7;Schäfer;2004;m;tricolor
82661;71-80;m;7;Labrador Retriever;2016;w;gelb
82662;41-50;w;7;Tibet Terrier;2003;w;schwarz/weiss
82662;41-50;w;7;Tibet Terrier;2005;w;zobel
82668;71-80;w;5;Norwich Terrier;2011;w;rot
82671;51-60;w;7;Continental Bulldog;2016;w;schwarz/braun
82671;51-60;w;7;Continental Bulldog;2010;w;schwarz/weiss
82671;51-60;w;7;Continental Bulldog;2009;m;rotbraun/weiss
82671;51-60;w;7;Continental Bulldog;2016;w;schwarz/weiss
82671;51-60;w;7;Continental Bulldog;2012;w;gestromt
82671;51-60;w;7;Continental Bulldog;2014;w;rot/weiss
82671;51-60;w;7;Continental Bulldog;2015;w;rot/weiss
82671;51-60;w;7;Continental Bulldog;2016;w;schwarz/weiss
82676;71-80;w;7;Französische Bulldogge;2013;w;schwarz/beige
82688;61-70;w;8;Labrador Retriever;2012;w;schwarz
82690;81-90;m;7;Zwergdackel;2003;w;braun meliert
82692;81-90;w;7;Pudel;2003;w;schwarz
82692;81-90;w;7;Pudel;2002;w;schwarz
82699;71-80;w;7;Briard;2000;w;schwarz
82699;71-80;w;7;Gos d'Atura Català;2005;m;zobel
82700;71-80;m;7;Labrador Retriever;2003;m;schwarz
82700;71-80;m;7;Labrador Retriever;2014;m;schwarz
82703;81-90;w;7;Pudel;2013;m;schwarz
82706;71-80;w;7;Tibet Terrier;2004;m;schwarz/weiss
82720;71-80;w;7;Flat Coated Retriever;2004;w;braun
82734;61-70;w;7;Dachshund;2006;w;saufarben
82737;71-80;w;7;Berner Sennenhund;2003;w;braun/schwarz
82738;61-70;m;7;English Setter;2009;m;weiss/orange
82739;51-60;w;7;Cavalier King Charles Spaniel;2012;m;black/tan
82751;71-80;m;8;Leonberger;2006;w;löwenfarbig
82751;71-80;m;8;Pudel;2009;w;black/tan
82753;61-70;w;6;Labrador Retriever;2005;w;gelb
82772;61-70;w;9;Border Collie;2010;m;schwarz/weiss
82781;51-60;w;6;Mischling klein;2007;m;schwarz/braun
82782;81-90;w;6;Labrador Retriever;2003;w;blondfarben
82795;41-50;w;11;Deutsche Dogge;2012;m;gelb
82806;71-80;m;6;Deutscher Schäfer;2014;w;grau
82809;41-50;w;11;Mischling klein;2008;m;grau/beige
82813;51-60;w;7;Labrador Retriever;2009;w;blondfarben
82816;71-80;w;11;Pointer;2003;w;weiss/schwarz
82834;61-70;w;11;Beagle;2014;m;tricolor
82842;51-60;w;7;Dackel;2012;m;braun
82852;61-70;w;9;Chihuahua;2008;w;braun
82852;61-70;w;9;Chinese Crested Powderpuff;2004;m;braun/weiss
82852;61-70;w;9;Chinese Crested Powderpuff;2009;m;weiss/schwarz
82852;61-70;w;9;Chinese Crested Powderpuff;2006;w;schwarz/weiss
82856;51-60;w;12;Mischling klein;2007;w;beige/creme
82865;51-60;w;10;Yorkshire Terrier;2011;w;black/tan
82867;81-90;w;2;Pudel;2005;m;weiss
82868;51-60;w;2;Schäfer;2009;w;weiss
82868;51-60;w;2;Mischling klein;2010;m;schwarz/braun
82871;61-70;w;11;Chihuahua;2015;w;schwarz/weiss
82878;61-70;m;7;Zwergschnauzer;2011;m;weiss
82897;61-70;w;4;Collie;2006;m;beige/weiss
82901;61-70;m;11;Sibirischer Husky;2015;m;beige/rot
82922;71-80;m;2;Chihuahua;2003;w;schwarz/weiss/beige
82925;71-80;m;3;Deutscher Schäfer;2011;w;grau
82927;71-80;m;2;Samojede;2007;w;weiss
82928;51-60;w;5;Pudel;2002;m;weiss
82934;51-60;m;2;Samojede;2013;w;weiss
82934;51-60;m;2;Samojede;2004;w;weiss
82942;61-70;m;11;Französische Bulldogge;2010;w;schwarz gestromt
82951;61-70;w;7;Golden Retriever;2013;w;golden
82973;71-80;w;7;Yorkshire Terrier;2011;w;grau/braun
82974;61-70;w;7;Jack Russel Terrier;2010;w;tricolor
82981;71-80;m;12;Flat Coated Retriever;2006;w;schwarz
82987;51-60;w;3;Labrador Retriever;2003;m;braun
82988;51-60;m;11;Husky;2015;w;grau/weiss
82993;61-70;w;11;Eurasier;2013;w;rot/grau
83022;81-90;w;9;Chihuahua;2008;w;weiss/braun
83049;71-80;m;10;Mischling gross;2014;w;weiss/beige
83050;71-80;m;2;Schnauzer;2009;w;schwarz/braun/weiss
83052;51-60;w;3;Bolonka Zwetna;2016;w;schwarz
83065;51-60;w;11;Mischling gross;2013;m;schwarz
83073;81-90;w;12;West Highland White Terrier;2002;w;weiss
83084;51-60;w;4;Malteser;2014;m;weiss
83085;71-80;m;10;Labrador Retriever;2003;m;schwarz/weiss
83090;71-80;w;3;Golden Retriever;2005;w;golden
83090;71-80;w;3;Australian Shepherd;2010;m;braun/grau
83095;71-80;w;11;Kooiker;2008;m;rot/weiss
83097;71-80;w;1;Mischling klein;2009;w;schwarz
83102;71-80;w;2;Vizsla;1999;w;golden
83108;51-60;w;10;Mischling gross;2013;w;rehbraun
83113;61-70;w;9;Mischling klein;2008;w;schwarz
83126;61-70;w;8;Foo Dog gross;2013;m;beige/schwarz
83128;51-60;w;2;Mischling klein;2000;m;schwarz/weiss
83129;71-80;m;6;Leonberger;2005;w;braun
83130;61-70;w;9;Zwergpudel;2016;w;black/tan
83133;71-80;m;2;Berner Sennenhund;2006;w;tricolor
83136;71-80;m;3;Mischling klein;1998;m;schwarz
83141;61-70;w;2;Pekingese;2009;w;braun/weiss
83141;61-70;w;2;Pekingese;2008;w;braun
83141;61-70;w;2;Boxer;2013;w;gestromt
83154;51-60;w;6;Golden Retriever;2014;w;golden
83167;51-60;w;5;Mischling klein;2006;m;schwarz schimmel
83168;51-60;w;3;Mittelschnauzer;2013;w;pfeffer/salz
83171;51-60;w;7;Airedale Terrier;2006;m;black/tan
83171;51-60;w;7;Zwergpinscher;2013;m;rehbraun
83171;51-60;w;7;Airedale Terrier;2006;w;black/tan
83171;51-60;w;7;Chihuahua;2016;w;beige/braun
83180;51-60;w;2;Jack Russel Terrier;2005;m;weiss/rot
83182;51-60;w;2;Zwergspitz;2015;w;orange
83185;61-70;w;3;Mischling klein;1999;w;schwarz/grau
83187;61-70;w;9;Schäfer;2015;m;tricolor
83194;81-90;w;12;Chihuahua;2010;w;braun/schwarz
83216;61-70;w;2;Entlebucher;2007;m;tricolor
83230;81-90;w;9;Cocker Spaniel;2010;m;rot
83234;51-60;w;12;Volpino;2000;m;braun
83237;51-60;w;9;Riesenschnauzer;2004;m;schwarz
83237;51-60;w;9;Afghane;2012;m;red-brindle
83237;51-60;w;9;Chinese Crested;2012;m;apricot
83237;51-60;w;9;Riesenschnauzer;2015;m;schwarz
83248;41-50;w;3;Jack Russel Terrier;2012;w;tricolor
83256;41-50;w;10;Labrador Retriever;2012;w;schwarz
83266;51-60;w;9;Jack Russel Terrier;2010;m;braun/weiss
83272;91-100;w;9;Labrador Retriever;2008;w;beige
83278;51-60;w;9;Rauhaar Dackel;2010;w;saufarben
83281;81-90;m;9;Pudel;2003;w;schwarz/weiss
83308;51-60;w;4;Yorkshire Terrier;2004;m;grau
83309;71-80;m;9;Yorkshire Terrier;2007;w;blue/tan
83309;71-80;m;9;Yorkshire Terrier;2007;w;blue/tan
83313;61-70;w;9;Dogge;2005;m;schwarz/weiss
83313;61-70;w;9;Appenzeller;2004;m;schwarz/weiss
83322;51-60;m;4;Chihuahua;2011;m;schwarz
83335;41-50;m;10;Cocker Spaniel;2003;w;zobel
83339;61-70;w;9;Bolonka Zwetna;2011;w;schwarz
83345;61-70;w;3;Tibet Terrier;2007;m;weiss/schwarz
83347;71-80;w;3;Yorkshire Terrier;2002;w;grau/schwarz
83347;71-80;w;3;Mischling klein;2000;w;weiss
83359;71-80;m;11;Französische Bulldogge;2009;m;beige
83364;71-80;w;4;Pinscher;2005;w;braun/schwarz
83369;51-60;w;8;Terrier;2012;w;schwarz
83373;51-60;w;9;Yorkshire Terrier;2011;m;schwarz/braun
83379;81-90;w;9;Yorkshire Terrier;2005;w;schwarz/braun/grau
83380;51-60;m;9;Flat Coated Retriever;2012;m;braun
83380;51-60;m;9;Golden Retriever;2012;m;golden
83384;81-90;w;3;Continental Bulldog;2012;w;braun/weiss/schwarz
83390;61-70;m;11;Basenji;2013;w;brindle
83397;71-80;m;3;Chihuahua;2008;m;braun/weiss
83417;51-60;w;3;Mischling klein;2010;m;schwarz/braun
83425;71-80;m;6;Australian Shepherd;2014;m;tricolor
83427;41-50;w;12;Mischling klein;2006;m;weiss
83452;71-80;w;6;Jack Russel Terrier;2006;w;tricolor
83454;71-80;w;3;Mischling klein;2001;w;braun
83455;71-80;m;10;Mischling gross;2004;m;braun
83464;51-60;w;10;Podenco;2005;m;beige/weiss
83474;51-60;w;2;Mischling klein;2013;w;beige
83476;61-70;w;11;West Highland White Terrier;1998;w;weiss
83479;71-80;m;11;Mittelpudel;2014;w;black/tan
83486;81-90;w;1;Papillon;2008;m;weiss/schwarz
83497;41-50;w;3;Bobtail;2011;m;blau/grau/weiss
83499;51-60;w;7;Labrador Retriever;2008;w;schwarz
83499;51-60;w;7;Mischling klein;2010;w;tricolor
83503;61-70;w;8;Labrador Retriever;2003;w;schwarz
83508;51-60;w;9;Malteser;2006;w;weiss
83517;61-70;w;10;Papillon;2016;w;rotbraun/weiss
83523;51-60;w;8;Katalanischer Hirtenhund;2004;w;sandfarbig
83526;81-90;w;11;Schäfer;2005;w;schwarz/braun
83531;51-60;w;8;Bergamasker;2005;m;schwarz/weiss
83539;51-60;w;7;Schäfer;2014;w;weiss
83539;51-60;w;7;Papillon;2002;w;braun/weiss
83547;71-80;w;11;West Highland White Terrier;2004;m;weiss
83554;41-50;m;2;Schweizer Sennenhund;2008;w;tricolor
83564;71-80;m;10;Zwergdackel;2004;m;schwarz/rot
83565;41-50;m;10;Rauhaar Dackel;2007;w;saufarben
83566;81-90;w;10;Mischling klein;2008;w;braun/schwarz
83567;41-50;m;2;Labrador Retriever;2007;w;schwarz
83568;61-70;w;11;Mischling klein;2003;m;braun/schwarz
83576;61-70;w;11;Toy Pudel;2008;w;schwarz
83577;71-80;m;4;Border Collie;2009;m;schwarz/weiss
83585;61-70;w;7;Papillon;2015;w;rot/braun/weiss
83620;51-60;m;7;Mischling klein;2011;m;weiss/braun
83620;51-60;m;7;Mischling klein;2012;m;weiss/braun
83626;61-70;w;11;Mischling klein;2013;m;tricolor
83633;51-60;w;9;Mischling klein;2002;m;weiss/beige
83638;41-50;w;11;Toyterrier;2001;w;braun/beige
83643;41-50;w;6;Collie;2008;w;blondfarben
83645;51-60;m;9;Langhaardackel;2004;m;rot
83651;51-60;m;3;Flat Coated Retriever;2004;w;schwarz/grau
83657;31-40;m;3;Zwergpinscher;2010;w;schwarz/braun
83671;71-80;w;7;Labrador Retriever;2011;m;schwarz
83677;41-50;m;3;Mops;2015;w;beige
83677;41-50;m;3;Mops;2014;m;schwarz
83680;41-50;w;9;Chihuahua;2005;m;black/tan
83680;41-50;w;9;Chihuahua;2012;m;black/tan
83688;81-90;m;6;Deutscher Schäfer;2009;m;schwarz/gelb
83690;51-60;w;2;Tibet Terrier;2006;m;grau
83693;51-60;w;2;Australian Shepherd;2012;m;weiss/beige
83697;41-50;w;11;Welsh Corgi Cardigan;2005;w;braun/weiss
83721;51-60;w;8;Golden Retriever;2008;w;blondfarben
83727;71-80;w;4;Cocker Spaniel;2012;m;blauschimmel
83733;41-50;m;5;Sibirischer Husky;2011;m;grau/weiss
83737;41-50;w;9;Mischling klein;2008;w;weiss/schwarz/braun
83737;41-50;w;9;Akita Inu;2005;w;rot
83741;51-60;w;8;Jack Russel Terrier;2000;w;weiss/schwarz
83749;31-40;m;1;Berner Sennenhund;2007;w;tricolor
83757;51-60;w;3;Lhasa Apso;2002;m;beige
83759;51-60;m;11;Cocker Spaniel;2003;w;blauschimmel
83773;61-70;w;3;West Highland White Terrier;2015;w;weiss
83775;51-60;w;10;Jack Russel Terrier;2009;w;tricolor
83776;61-70;w;7;Golden Retriever;2013;m;golden
83785;51-60;m;6;Rottweiler;2011;m;schwarz/braun
83811;31-40;m;4;Jack Russel Terrier;2000;w;schwarz/weiss
83826;71-80;m;12;Chihuahua;2013;m;braun
83830;51-60;w;2;Mischling klein;2003;w;schwarz/weiss
83850;41-50;m;10;Cirneco dell'Etna;2006;w;hellbraun
83856;61-70;w;10;Tibet Terrier;2012;m;zobel
83866;51-60;w;9;Mops;2008;m;beige/schwarz
83874;51-60;w;10;Bergamasker;2001;w;grau
83892;51-60;w;7;Mischling klein;2009;w;braun
83894;51-60;m;10;Boxer;2007;m;weiss gestromt
83900;41-50;w;8;Dachshund;2015;w;saufarben
83905;51-60;m;6;Schäfer;2002;w;schwarz
83916;51-60;w;3;Continental Bulldog;2013;w;hellbraun/weiss
83925;41-50;w;9;Belgischer Schäfer;2012;w;grau/schwarz
83933;61-70;w;9;Mischling klein;2005;w;schwarz/braun/weiss
83934;71-80;w;9;Beagle;2011;m;hellbraun
83937;61-70;w;3;Labrador Retriever;2014;m;schwarz/weiss
83941;51-60;m;9;Labrador Retriever;2010;m;schwarz/weiss
83946;71-80;w;9;Golden Retriever;2004;w;golden
83947;51-60;w;9;Airedale Terrier;2011;m;black/tan
83950;61-70;m;9;Mischling klein;2000;w;braun/weiss
83962;51-60;w;9;Jack Russel Terrier;2003;w;tricolor
83974;71-80;m;7;Border Collie;2003;m;schwarz/weiss
83979;71-80;m;4;Golden Retriever;2009;w;golden
83984;71-80;m;8;West Highland White Terrier;2005;m;weiss
83993;61-70;w;7;Mischling klein;2009;m;schwarz/weiss
83998;81-90;w;3;Malteser;2013;w;weiss
84003;61-70;w;8;Scottish Terrier;2006;w;schwarz
84008;61-70;w;10;Königspudel;2009;m;apricot
84012;61-70;w;7;Mischling klein;2002;w;beige/weiss
84017;51-60;m;8;Mischling klein;2007;w;braun/weiss
84018;81-90;w;7;Mischling klein;2008;w;schwarz/braun
84021;61-70;w;11;Mittelpudel;2010;w;braun
84031;61-70;w;9;Bolonka Zwetna;2010;m;braun
84036;81-90;w;3;Yorkshire Terrier;2007;w;blue/tan
84040;71-80;m;3;Dackel;1999;m;schwarz/rot
84044;61-70;w;3;Deutscher Schäfer;2010;m;schwarz
84044;61-70;w;3;Deutscher Schäfer;2005;m;grau
84052;71-80;m;3;Mischling klein;2012;w;schwarz/weiss
84059;61-70;m;11;Mischling klein;1999;m;braun
84066;81-90;w;3;Papillon;2002;m;schwarz/weiss
84070;71-80;w;9;Mischling klein;2009;w;beige
84079;41-50;w;3;Shih Tzu;2007;m;schwarz/weiss
84079;41-50;w;3;Bolonka Zwetna;2010;m;braun
84079;41-50;w;3;Bordeaux Dogge;2014;m;braun
84079;41-50;w;3;Powder Puff;2012;m;weizen
84094;81-90;m;9;Border Collie;2004;w;schwarz/weiss
84126;61-70;m;9;Riesenschnauzer;2016;w;schwarz
84128;71-80;m;9;Appenzeller;2005;m;tricolor
84136;61-70;m;9;Labrador Retriever;2006;m;schwarz
84150;51-60;w;2;Petit Basset Griffon;2005;w;tricolor
84153;41-50;w;3;Schäfer;2006;w;blondfarben
84155;71-80;m;10;Border Collie;2004;w;schwarz/weiss
84157;61-70;w;12;Bolonka Zwetna;2015;w;schwarz
84165;71-80;m;11;Mischling klein;2007;w;braun/weiss
84180;61-70;w;4;Bearded Collie;2009;w;schwarz/weiss
84210;61-70;w;11;Mischling gross;2012;w;golden
84216;51-60;w;10;English Springer Spaniel;2007;m;braun/weiss
84222;71-80;w;2;English Cocker Spaniel;2003;m;rot
84224;51-60;w;12;Jack Russel Terrier;2002;w;tricolor
84224;51-60;w;12;Berner Sennenhund;2014;w;schwarz/weiss
84226;71-80;w;11;Deutscher Schäfer;2006;w;schwarz/braun
