"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "Dickens_Bleak" "Dickens_David" "Dickens_Hard"
"himself" 0.0556303800433331 0.114764583171448 0.0909957805381216 0.103507763082231 0.0953177257525084 0.0358066653840398 0.0495501075462562 0.0561323281011824 0.097877905750327 0.0880874946518307 0.127148031132003
"take" 0.103940973238859 0.113569118763412 0.0741677937262772 0.0657192146553849 0.0376254180602007 0.0812330319160307 0.0788297165508621 0.0767313475878548 0.0911277053537527 0.0931210657747924 0.0943977806889112
"saw" 0.0556303800433331 0.0621641492178674 0.0673119472473776 0.084613488868808 0.0953177257525084 0.0999380063703799 0.0923433822452955 0.101965146459029 0.0615955786187402 0.112975707426475 0.0703167141866379
"most" 0.102477015869298 0.0735210610942086 0.155191433931454 0.154440154440154 0.12876254180602 0.0534427841552834 0.0822081329744704 0.0731265191776871 0.0618768369685975 0.0687921386804773 0.0587578022655467
"lady" 0.0673420389998243 0.067543739054029 0.0417583376442065 0.150332703524193 0.115384615384615 0.0459607943735437 0.0259011925809975 0.0417130144605117 0.189849386153651 0.0338367836599096 0.0876550820682746
"look" 0.0585582947824559 0.0914530272147473 0.0741677937262772 0.0468249404419617 0.0568561872909699 0.0817674597575835 0.081081994166601 0.0921806122028591 0.102940556047758 0.0883671374919952 0.0866918394081837
"eyes" 0.0614862095215787 0.0878666339906395 0.0317861973112617 0.0427174895260002 0.0468227424749164 0.0988691506872742 0.0968479374767734 0.111749680715198 0.0818461798084631 0.0984342797379187 0.106919935270093
"head" 0.036598934239035 0.0615664170138495 0.023683833290744 0.0262876858621539 0.0292642140468227 0.0689411915603155 0.0506762463541256 0.0607671074856837 0.120378573738908 0.135626777479803 0.130037759112276
"better" 0.0980851437606137 0.112373654355376 0.107823767349966 0.0755770968536926 0.0652173913043478 0.067337908035657 0.0484239687383867 0.0587072055370164 0.0855025383566075 0.0749442811640972 0.106919935270093
"looked" 0.0453826784564033 0.0573822915857238 0.0567165481436238 0.060790273556231 0.0510033444816054 0.117574125141623 0.0991002150925123 0.0921806122028591 0.0666582289161709 0.105425350742032 0.0982507513292749
"while" 0.0790536979563155 0.10818952892725 0.0828934165176039 0.0616117637394233 0.0911371237458194 0.0887150216977704 0.0822081329744704 0.0808511514851893 0.0739709460124598 0.0724274956026163 0.0645372582260923
"room" 0.0570943374128945 0.0723255966861727 0.0517304779771513 0.0920069005175388 0.0819397993311037 0.101006862053486 0.0731990225115148 0.0607671074856837 0.0855025383566075 0.0858503519305144 0.0838021114279109
"mind" 0.0688059963693857 0.08188931195046 0.0797771226635587 0.0468249404419617 0.0836120401337793 0.0652001966694457 0.0765774389351231 0.054587401639682 0.087190088455751 0.0931210657747924 0.096324266009093
"seemed" 0.0746618258476313 0.0573822915857238 0.0878794866840764 0.0542183520906925 0.0760869565217391 0.112229846726095 0.0867126882059483 0.137498455073539 0.0551266365720232 0.06711428163949 0.0577945596054558
"herself" 0.0849095274345611 0.054393630565634 0.173889197055726 0.187299761767847 0.213210702341137 0.0299279591269587 0.0506762463541256 0.0551023771268488 0.0357198104318722 0.0542507109919211 0.0520151036449102
"even" 0.106868887977982 0.0747165255022445 0.0822701577467949 0.0673621950217695 0.104515050167224 0.06413134098634 0.0822081329744704 0.076216372100688 0.0846587633070357 0.0659957102788319 0.0732064421669107
"soon" 0.0790536979563155 0.0520027017495622 0.139609964661228 0.177441879569539 0.15133779264214 0.0817674597575835 0.0765774389351231 0.0499526222551807 0.0469701444261627 0.0492171398689594 0.0433459197040919
"oh" 0.0995491011301751 0.0771074543183163 0.120288942766147 0.0780415674032695 0.0585284280936455 0.060924773937023 0.0281534701967364 0.038108186050344 0.0750959794118888 0.10402713654121 0.0539415889650921
"tell" 0.102477015869298 0.150628515412525 0.0486141841231061 0.0583258030066541 0.0752508361204013 0.0796297483913722 0.0427932746990394 0.0659168623573518 0.0697520707646008 0.0623603533566928 0.10306696462973
"back" 0.0614862095215787 0.0878666339906395 0.0405118201025884 0.0336810975108847 0.0334448160535117 0.0694756194018684 0.0653160508564286 0.0535574506653483 0.0877526051554656 0.111857136065817 0.0953610233490021
"another" 0.0585582947824559 0.0783029187263522 0.0704282411014229 0.047646430625154 0.06438127090301 0.0603903460954702 0.0653160508564286 0.0514975487166811 0.0793148546597477 0.0922821372542988 0.096324266009093
"mother" 0.144931779586578 0.0848779729705497 0.0336559736236888 0.0903639201511542 0.169732441471572 0.022445969345219 0.0360364418518227 0.0473777448193466 0.0540016031725942 0.1096199933445 0.0385297064036372
"life" 0.0658780816302629 0.0717278644821547 0.0498607016647242 0.0460034502587694 0.048494983277592 0.0839051711237949 0.0653160508564286 0.0823960779466897 0.0720021375634589 0.0869689232911725 0.0818756261077291
"night" 0.0161035310651754 0.0382548610571492 0.024307092061553 0.0279306662285386 0.0275919732441472 0.080164176232925 0.0529285239698645 0.0890907592798583 0.0945028055520398 0.100671422459235 0.131964244432457
"yes" 0.0688059963693857 0.0735210610942086 0.0779073463511315 0.0624332539226156 0.0510033444816054 0.107954423993672 0.0630637732406897 0.046347793845013 0.0745334627121743 0.0651567817583383 0.0847653540880018
"once" 0.0717339111085085 0.0717278644821547 0.0517304779771513 0.0468249404419617 0.0618729096989967 0.099403578528827 0.0945956598610345 0.116899435586866 0.0556891532717378 0.059843567795212 0.0635740155660014
"heart" 0.0819816126954383 0.0884643661946575 0.0405118201025884 0.036967058243654 0.1061872909699 0.0871117381731119 0.0765774389351231 0.0860009063568574 0.0514702780238788 0.0693514243608064 0.0510518609848193
"give" 0.0805176553258769 0.0777051865223343 0.0990981445586393 0.101043292532654 0.105351170568562 0.0684067637187627 0.0641899120485591 0.0551023771268488 0.055970411621595 0.0489374970287948 0.0606842875857286
"many" 0.101013058499736 0.0484163085254544 0.0860097103716492 0.0969358416166927 0.0836120401337793 0.0358066653840398 0.0439194135069089 0.0484076957936802 0.0784710796101759 0.0699107100411355 0.0760961701471835
"through" 0.0614862095215787 0.0555890949736699 0.0380187850193522 0.0345025876940771 0.0309364548494983 0.0758887535005024 0.0574330792013424 0.105569974869196 0.0888776385548946 0.0662753531189964 0.0712799568467288
"home" 0.0936932716519295 0.0591754881977776 0.0810236402051768 0.0542183520906925 0.0576923076923077 0.0427542273242267 0.0405409970833005 0.0576772545626828 0.0669394872660282 0.0908839230534761 0.068390228866456
"indeed" 0.0541664226737717 0.0561868271776879 0.125898271703429 0.0780415674032695 0.0836120401337793 0.0603903460954702 0.0596853568170813 0.0834260289210234 0.0556891532717378 0.0486578541886303 0.0471988903444556
"just" 0.0775897405867541 0.0866711695826036 0.10533073226673 0.0599687833730387 0.0568561872909699 0.086577310331559 0.0957217986689039 0.0860009063568574 0.0452825943270191 0.0408278546640231 0.0462356476843646
"something" 0.0702699537389471 0.0531981661575981 0.0704282411014229 0.0583258030066541 0.0627090301003344 0.0726821864511854 0.066442189664298 0.0540724261525151 0.0717208792136017 0.0713089242419582 0.0568313169453649
"love" 0.0556303800433331 0.110580457743322 0.0729212761846591 0.0747556066705003 0.0635451505016722 0.0812330319160307 0.0495501075462562 0.0468627693321798 0.0486576945253062 0.073825709803439 0.0308237651229098
"thing" 0.0380628916085964 0.0251047525687541 0.248056990782003 0.0345025876940771 0.154682274247492 0.0411509437995682 0.0315318866203448 0.0360482841016768 0.048376436175449 0.0508949969099466 0.0394929490637281
"done" 0.101013058499736 0.0711301322781367 0.0885027454548854 0.0755770968536926 0.0593645484949833 0.0406165159580153 0.0360364418518227 0.0468627693321798 0.0649706788170274 0.073825709803439 0.0635740155660014
"took" 0.0541664226737717 0.0460253797093826 0.0292931622280255 0.0435389797091925 0.0434782608695652 0.0657346245109985 0.081081994166601 0.0818811024595229 0.0568141866711668 0.0956378513362733 0.0780226554673653
"put" 0.0409908063477192 0.0484163085254544 0.0386420437901612 0.0254661956789616 0.0359531772575251 0.0732166142927382 0.0608114956249507 0.0602521319985169 0.0798773713594622 0.090324637373147 0.0780226554673653
"why" 0.0600222521520173 0.0747165255022445 0.0342792323944979 0.0427174895260002 0.0409698996655518 0.0550460676799419 0.054054662777734 0.0468627693321798 0.0992841974996133 0.0651567817583383 0.0838021114279109
"felt" 0.0585582947824559 0.040048057669203 0.0704282411014229 0.0821490183192311 0.088628762541806 0.086577310331559 0.0630637732406897 0.0731265191776871 0.0427512691783037 0.0727071384427809 0.026970794482546
"knew" 0.0629501668911401 0.0597732204017956 0.0548467718311966 0.047646430625154 0.0518394648829431 0.0598559182539174 0.0585592180092118 0.09527046512586 0.0542828615224514 0.0690717815206418 0.0799491407875472
"sure" 0.0527024653042103 0.0478185763214365 0.127144789245047 0.084613488868808 0.11371237458194 0.0518395006306249 0.027027331388867 0.0324434556915091 0.0585017367703104 0.0595639249550474 0.0568313169453649
"going" 0.0380628916085964 0.0490140407294724 0.0747910524970863 0.0468249404419617 0.0493311036789298 0.0379443767502512 0.0259011925809975 0.0303835537428418 0.0767835295110324 0.102628922340387 0.0799491407875472
"found" 0.0541664226737717 0.0364616644450953 0.0573398069144328 0.0542183520906925 0.0593645484949833 0.0668034801941042 0.0788297165508621 0.0669468133316854 0.0669394872660282 0.0746646383239327 0.0597210449256377
"same" 0.0351349768694736 0.040645789873221 0.0635723946225233 0.0566828226402694 0.0852842809364548 0.0374099489086983 0.0518023851619951 0.0648869113830182 0.0765022711611751 0.0715885670821227 0.068390228866456
"heard" 0.0614862095215787 0.0526004339535801 0.0747910524970863 0.0706481557545387 0.0652173913043478 0.09619701147951 0.0563069403934729 0.0623120339471841 0.0551266365720232 0.0483782113484657 0.0674269862063651
"left" 0.0497745505650875 0.0717278644821547 0.0423815964150156 0.0533968619075002 0.0819397993311037 0.0764231813420552 0.0585592180092118 0.0617970584600173 0.0565329283213095 0.063478924717351 0.0722431995068198
"place" 0.0497745505650875 0.0508072373415262 0.0560932893728147 0.060790273556231 0.0668896321070234 0.0550460676799419 0.0686944672800369 0.0442878918963457 0.079596113009605 0.06711428163949 0.0616475302458195
"looking" 0.0204954031738596 0.0514049695455442 0.0386420437901612 0.023823215312577 0.0167224080267559 0.0400820881164625 0.0416671358911699 0.0406830634861781 0.093659030502468 0.106264279262526 0.0732064421669107
"having" 0.0819816126954383 0.0448299153013467 0.0916190393089307 0.0788630575864618 0.048494983277592 0.0454263665319908 0.0799558553587315 0.0473777448193466 0.0610330619190257 0.0662753531189964 0.0481621330045465
"says" 0.0453826784564033 0.0191274305285746 0.0193210218950806 0.0123223527478847 0.0108695652173913 0.0138951238803737 0.0157659433101724 0.00875458328183579 0.246382314474961 0.0293624982172769 0.0096324266009093
"let" 0.0614862095215787 0.105798600111178 0.0560932893728147 0.0616117637394233 0.024247491638796 0.0716133307680797 0.0315318866203448 0.0592221810241833 0.0520327947235934 0.0548099966722502 0.0838021114279109
"enough" 0.0702699537389471 0.0836825085625138 0.0804003814343677 0.0870779594183849 0.0861204013377926 0.0571837790461532 0.0641899120485591 0.0442878918963457 0.0492202112250207 0.0430649973853394 0.0385297064036372
"door" 0.0307431047607894 0.0496117729334903 0.0274233859155983 0.0262876858621539 0.0309364548494983 0.0828363154406892 0.0765774389351231 0.0659168623573518 0.0722833959133162 0.0699107100411355 0.0664637435462742
"both" 0.0541664226737717 0.0687392034620649 0.0536002542895785 0.0583258030066541 0.0777591973244147 0.0732166142927382 0.0563069403934729 0.0525274996910147 0.0534390864728797 0.0578860679140602 0.0452724050242737
"off" 0.036598934239035 0.0322775390169696 0.0610793595392871 0.0509323913579233 0.0476588628762542 0.0614592017785759 0.0461716911226478 0.029868578255675 0.0767835295110324 0.0729867812829454 0.0847653540880018
"those" 0.0746618258476313 0.0824870441544779 0.05920958322686 0.0484679208083463 0.0409698996655518 0.0534427841552834 0.0743251613193842 0.0556173526140156 0.0568141866711668 0.0564878537132375 0.054904831625183
"hope" 0.0600222521520173 0.0657505424419751 0.0891260042256945 0.0985788219830773 0.0735785953177258 0.0400820881164625 0.0281534701967364 0.0319284802043423 0.0514702780238788 0.0553692823525793 0.0674269862063651
"rather" 0.0600222521520173 0.0794983831343881 0.0909957805381216 0.0451819600755771 0.0618729096989967 0.0662690523525514 0.0709467448957758 0.0731265191776871 0.0402199440295884 0.0411074975041876 0.0433459197040919
"friend" 0.0351349768694736 0.0621641492178674 0.103460955954303 0.0854349790520003 0.044314381270903 0.012826268197268 0.0135136656944335 0.0283236517941746 0.0824086965081776 0.0592842821148829 0.0462356476843646
"told" 0.0717339111085085 0.0705324000741188 0.0492374428939151 0.0566828226402694 0.0576923076923077 0.0443575108488852 0.0225227761573892 0.0386231615375108 0.0669394872660282 0.0693514243608064 0.0385297064036372
"returned" 0.0190314458042982 0.0424389864852749 0.024307092061553 0.036967058243654 0.0434782608695652 0.035272237542487 0.0202704985416502 0.0113294607176698 0.0669394872660282 0.104866065061703 0.135817215072821
"morning" 0.0570943374128945 0.0514049695455442 0.0666886884765686 0.0632547441058079 0.0693979933110368 0.0630624853032344 0.0326580254282143 0.0432579409220121 0.050626502974307 0.0612417819960347 0.0462356476843646
"perhaps" 0.0424547637172806 0.0687392034620649 0.0617026183100962 0.0624332539226156 0.072742474916388 0.0555804955214947 0.0416671358911699 0.0787912495365221 0.0464076277264481 0.0447428544263267 0.0433459197040919
"moment" 0.036598934239035 0.0663482746459931 0.0691817235598048 0.0525753717243079 0.072742474916388 0.0571837790461532 0.0585592180092118 0.0648869113830182 0.0447200776273046 0.0467003543074785 0.0577945596054558
"however" 0.0893013995432453 0.0729233288901906 0.0816468989759858 0.11007968454777 0.129598662207358 0.0347378097009342 0.0439194135069089 0.0587072055370164 0.0292508683851552 0.0290828553771124 0.0337134931031826
"under" 0.0278151900216666 0.040645789873221 0.0392653025609703 0.0271091760453463 0.0426421404682274 0.0748198978173967 0.0822081329744704 0.0983603180488609 0.0585017367703104 0.046979997147643 0.0471988903444556
"because" 0.0731978684780699 0.0591754881977776 0.0330327148528798 0.0509323913579233 0.0551839464882943 0.0828363154406892 0.0765774389351231 0.0339883821530095 0.0570954450210241 0.0483782113484657 0.0577945596054558
"woman" 0.0395268489781578 0.0304843424049158 0.0766608288095134 0.0451819600755771 0.0568561872909699 0.0443575108488852 0.0371625806596921 0.0406830634861781 0.0826899548580348 0.0391499976230359 0.0886183247283656
"aunt" 0.0043918721086842 0.0573822915857238 0.0324094560820707 0.0640762342890003 0.000836120401337793 0.0112229846726095 0.0112613880786946 0.00411980389733449 0.00168755009914357 0.212808201365216 0.00096324266009093
"seen" 0.036598934239035 0.0370593966491133 0.0454978902690608 0.0624332539226156 0.0468227424749164 0.0400820881164625 0.0461716911226478 0.0690067152803527 0.0525953114233079 0.0587249964345538 0.0722431995068198
